"Year","Month","Day","Generacion_MWh"
"2015",7,20,4.56333333333333
"2016",7,20,4.3975
"2014",8,20,5.08375
"2015",8,20,5.09208333333333
"2016",8,20,5.27083333333333
"2014",9,20,5.74083333333333
"2015",9,20,5.97125
"2016",9,20,5.9225
"2014",10,20,5.48583333333333
"2015",10,20,6.25791666666667
"2016",10,20,6.59083333333333
"2014",11,20,5.685
"2015",11,20,7.02166666666667
"2014",12,20,7.01833333333333
"2015",12,20,6.69291666666667
"2015",1,21,5.91791666666667
"2016",1,21,6.62166666666667
"2015",2,21,5.72125
"2016",2,21,6.11666666666667
"2015",3,21,5.0875
"2016",3,21,5.42833333333333
"2014",4,21,4.80958333333333
"2015",4,21,5.16541666666667
"2016",4,21,3.35583333333333
"2014",5,21,4.15916666666667
"2015",5,21,4.56541666666667
"2016",5,21,4.50833333333333
"2014",6,21,4.2225
"2015",6,21,4.21333333333333
"2016",6,21,4.20333333333333
"2015",7,21,3.14541666666667
"2016",7,21,4.35333333333333
"2014",8,21,5.00833333333333
"2015",8,21,4.22375
"2016",8,21,5.31958333333333
"2014",9,21,6.04708333333333
"2015",9,21,5.86125
"2016",9,21,5.87416666666667
"2014",10,21,3.94541666666667
"2015",10,21,6.3125
"2016",10,21,5.70666666666667
"2014",11,21,6.81416666666667
"2015",11,21,6.69291666666667
"2014",12,21,6.54666666666667
"2015",12,21,6.54208333333333
"2015",1,22,6.565
"2016",1,22,6.54875
"2015",2,22,6.05416666666667
"2016",2,22,4.67833333333333
"2015",3,22,5.14625
"2016",3,22,5.2452
"2014",4,22,5.12666666666667
"2015",4,22,4.70625
"2016",4,22,5.18083333333333
"2014",5,22,0.545416666666667
"2015",5,22,4.34458333333333
"2016",5,22,4.50416666666667
"2014",6,22,4.18916666666667
"2015",6,22,4.27208333333333
"2016",6,22,4.17791666666667
"2015",7,22,4.05958333333333
"2016",7,22,4.44333333333333
"2014",8,22,5.215
"2015",8,22,5.00041666666667
"2016",8,22,5.2
"2014",9,22,6.11875
"2015",9,22,5.83291666666667
"2016",9,22,5.83666666666667
"2014",10,22,5.53166666666667
"2015",10,22,6.44833333333333
"2016",10,22,6.5
"2014",11,22,7.03583333333333
"2015",11,22,6.28125
"2014",12,22,6.92166666666667
"2015",12,22,5.5725
"2015",1,23,6.3975
"2016",1,23,6.41875
"2015",2,23,6.04833333333333
"2016",2,23,4.55708333333333
"2015",3,23,3.64375
"2016",3,23,5.17583333333333
"2014",4,23,5.06166666666667
"2015",4,23,5.03416666666667
"2016",4,23,5.14541666666667
"2014",5,23,3.67
"2015",5,23,3.61958333333333
"2016",5,23,4.47083333333333
"2014",6,23,4.24583333333333
"2015",6,23,3.40375
"2016",6,23,4.28416666666667
"2015",7,23,4.4825
"2016",7,23,4.29708333333333
"2014",8,23,5.3225
"2015",8,23,5.16375
"2016",8,23,4.97083333333333
"2014",9,23,3.77916666666667
"2015",9,23,5.58791666666667
"2016",9,23,5.76458333333333
"2014",10,23,5.58583333333333
"2015",10,23,6.3925
"2016",10,23,5.70666666666667
"2014",11,23,6.70416666666667
"2015",11,23,6.33458333333333
"2014",12,23,6.83375
"2015",12,23,4.97375
"2015",1,24,6.48875
"2016",1,24,6.57875
"2015",2,24,6.03583333333333
"2016",2,24,4.91541666666667
"2015",3,24,2.60125
"2016",3,24,4.7875
"2014",4,24,4.75791666666667
"2015",4,24,4.15416666666667
"2016",4,24,4.95583333333333
"2014",5,24,3.86791666666667
"2015",5,24,3.32875
"2016",5,24,4.44
"2014",6,24,4.07041666666667
"2015",6,24,4.16083333333333
"2016",6,24,3.35583333333333
"2015",7,24,4.51291666666667
"2016",7,24,4.64291666666667
"2014",8,24,5.36
"2015",8,24,5.21583333333333
"2016",8,24,5.16
"2014",9,24,4.21583333333333
"2015",9,24,5.90291666666667
"2016",9,24,5.97875
"2014",10,24,5.63916666666667
