"id","nombre","año","mes","día","hour","minute","sube","baja","queda","descrp"
"8","diego de almagro","2016","08","08","13","29","","","14.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","08","08","13","29","","2.0","47.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   259 MVA a 19 °C con Sol  flujo N>S. "
"19","luz del norte","2016","08","08","13","29","","4.0","57.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   259 MVA a 19 °C con Sol  flujo N>S. "
"9","san andres","2016","08","08","13","29","","","22.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","08","09","9","31","","15.0","0.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada 350 MVA"
"8","diego de almagro","2016","08","09","9","31","","16.0","0.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada 350 MVA"
"9","san andres","2016","08","09","9","31","","22.0","0.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada 350 MVA"
"17","carrea pinto","2016","08","09","13","55","","6.0","9.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada 350 MVA"
"8","diego de almagro","2016","08","09","13","55","","4.0","14.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada 350 MVA"
"19","luz del norte","2016","08","09","13","55","","40.0","55.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada 350 MVA"
"9","san andres","2016","08","09","13","55","","1.0","21.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada 350 MVA"
"17","carrea pinto","2016","08","10","8","49","","","9.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","08","10","8","49","","","8.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","08","10","8","49","","","58.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"19","luz del norte","2016","08","10","8","49","","14.0","77.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","08","10","8","49","","","20.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"17","carrea pinto","2016","08","10","9","8","","3.0","8.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"8","diego de almagro","2016","08","10","9","8","","1.0","7.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"19","luz del norte","2016","08","10","9","8","","22.0","49.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","08","10","9","8","","4.0","16.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"17","carrea pinto","2016","08","10","9","34","","2.0","6.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"8","diego de almagro","2016","08","10","9","34","","1.0","6.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"19","luz del norte","2016","08","10","9","34","","14.0","35.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","08","10","9","34","","3.0","13.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"17","carrea pinto","2016","08","10","12","54","","6.0","0.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"8","diego de almagro","2016","08","10","12","54","","6.0","0.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","08","10","12","54","","13.0","0.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"17","carrea pinto","2016","08","10","13","18","6.0","","6.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"8","diego de almagro","2016","08","10","13","18","10.0","","10.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","08","10","13","18","16.0","","16.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"17","carrea pinto","2016","08","10","13","27","2.0","","8.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"8","diego de almagro","2016","08","10","13","27","4.0","","14.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","08","10","13","27","4.0","","20.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"17","carrea pinto","2016","08","10","15","17","","1.0","7.0","Redistribución de Potencia  -15 MW"
"8","diego de almagro","2016","08","10","15","17","","2.0","12.0","Redistribución de Potencia  -15 MW"
"19","luz del norte","2016","08","10","15","17","","4.0","41.0","Redistribución de Potencia  -15 MW"
"9","san andres","2016","08","10","15","17","","2.0","18.0","Redistribución de Potencia  -15 MW"
"17","carrea pinto","2016","08","10","15","35","1.0","","8.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"8","diego de almagro","2016","08","10","15","35","1.0","","13.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"19","luz del norte","2016","08","10","15","35","6.0","","48.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","08","10","15","35","2.0","","20.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"17","carrea pinto","2016","08","10","16","13","3.0","","11.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"8","diego de almagro","2016","08","10","16","13","4.0","","17.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"19","luz del norte","2016","08","10","16","13","16.0","","64.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","08","10","16","13","","","20.0","Central sin variación por no tener recursos para subir"
"17","carrea pinto","2016","08","11","9","8","","9.0","11.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada 350 MVA. "
"8","diego de almagro","2016","08","11","9","8","","6.0","8.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada 350 MVA. "
"10","llano de llampos","2016","08","11","9","8","","","0.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"19","luz del norte","2016","08","11","9","8","","","0.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"9","san andres","2016","08","11","9","8","","","0.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"17","carrea pinto","2016","08","11","9","38","","11.0","0.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada 350 MVA. "
"8","diego de almagro","2016","08","11","9","38","","8.0","0.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada 350 MVA. "
"10","llano de llampos","2016","08","11","9","38","","","0.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"19","luz del norte","2016","08","11","9","38","","","0.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","08","11","11","31","","1.0","7.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA "
"10","llano de llampos","2016","08","11","11","31","","","0.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"19","luz del norte","2016","08","11","11","31","","","0.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"8","diego de almagro","2016","08","11","11","56","","","0.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","08","11","11","56","","","0.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"19","luz del norte","2016","08","11","11","56","","11.0","46.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA. "
"17","carrea pinto","2016","08","11","13","0","12.0","","12.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA. "
"8","diego de almagro","2016","08","11","13","0","12.0","","12.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","08","11","13","0","","","0.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"19","luz del norte","2016","08","11","13","0","6.0","","52.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA. "
"18","conejo","2016","08","11","13","0","","30.0","40.0","Inicia Prorrata continúa en pruebas."
"17","carrea pinto","2016","08","11","16","9","","6.0","4.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   347 MVA a 21 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","08","11","16","9","","9.0","6.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   347 MVA a 21 °C con Sol  flujo N>S. "
"9","san andres","2016","08","11","16","9","","5.0","6.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   347 MVA a 21 °C con Sol  flujo N>S. "
"18","conejo","2016","08","11","16","9","","10.0","70.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   347 MVA a 21 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","12","9","47","","8.0","12.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"9","san andres","2016","08","12","9","47","","3.0","17.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"18","conejo","2016","08","12","9","47","","19.0","61.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","12","10","7","","4.0","8.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"9","san andres","2016","08","12","10","7","","4.0","13.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"18","conejo","2016","08","12","10","7","","21.0","40.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","12","10","18","","3.0","5.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"9","san andres","2016","08","12","10","18","","2.0","11.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"18","conejo","2016","08","12","10","18","","15.0","25.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","12","11","36","","3.0","2.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"9","san andres","2016","08","12","11","36","","5.0","6.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"18","conejo","2016","08","12","11","36","","12.0","13.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","12","14","53","","","2.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","12","14","53","","","6.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"18","conejo","2016","08","12","14","53","","","13.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","08","12","14","59","","","2.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","12","14","59","","1.0","5.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"18","conejo","2016","08","12","14","59","","2.0","11.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","12","15","59","","","2.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","12","15","59","","1.0","4.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"18","conejo","2016","08","12","15","59","","2.0","8.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","12","16","39","1.0","","5.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","08","12","16","39","4.0","","14.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"18","conejo","2016","08","12","16","39","7.0","","28.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","12","16","50","1.0","","6.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","08","12","16","50","2.0","","16.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"18","conejo","2016","08","12","16","50","5.0","","33.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","12","16","58","2.0","","8.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","08","12","16","58","3.0","","19.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"18","conejo","2016","08","12","16","58","7.0","","40.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","12","17","3","1.0","","9.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","08","12","17","3","5.0","","24.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"18","conejo","2016","08","12","17","3","9.0","","49.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","13","9","22","","8.0","12.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 10 °C con Sol  flujo N>S. "
"9","san andres","2016","08","13","9","22","","4.0","16.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 10 °C con Sol  flujo N>S. "
"18","conejo","2016","08","13","9","22","","27.0","61.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 10 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","13","9","43","","4.0","8.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 10 °C con Sol  flujo N>S. "
"9","san andres","2016","08","13","9","43","","4.0","12.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 10 °C con Sol  flujo N>S. "
"18","conejo","2016","08","13","9","43","","21.0","40.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 10 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","13","10","11","","1.0","7.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","13","10","11","","1.0","11.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","13","10","11","","6.0","34.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","13","10","20","","3.0","4.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","13","10","20","","3.0","8.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","13","10","20","","12.0","22.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","13","12","44","","1.0","3.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","13","12","44","","3.0","5.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","13","12","44","","9.0","13.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","13","14","59","1.0","","4.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","13","14","59","4.0","","9.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","13","14","59","5.0","","18.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","13","15","26","1.0","","5.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","13","15","26","3.0","","12.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","13","15","26","6.0","","24.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","13","15","38","1.0","","6.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","13","15","38","3.0","","15.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","13","15","38","7.0","","31.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","13","15","45","1.0","","7.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","13","15","45","3.0","","18.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","13","15","45","7.0","","38.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","13","16","4","2.0","","9.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","13","16","4","5.0","","23.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","13","16","4","9.0","","47.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","10","28","","6.0","14.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"9","san andres","2016","08","14","10","28","","1.0","19.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"18","conejo","2016","08","14","10","28","","13.0","72.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","10","38","","2.0","12.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"9","san andres","2016","08","14","10","38","","1.0","18.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"18","conejo","2016","08","14","10","38","","12.0","60.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","13","7","","2.0","10.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","14","13","7","","","17.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"18","conejo","2016","08","14","13","7","","10.0","52.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","13","22","","2.0","8.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","14","13","22","","","17.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"18","conejo","2016","08","14","13","22","","12.0","40.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","13","44","","2.0","6.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","14","13","44","","1.0","16.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","14","13","44","","6.0","34.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","14","50","","","6.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","14","14","50","","2.0","14.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","14","14","50","","5.0","29.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","15","32","","1.0","5.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","14","15","32","","2.0","12.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","14","15","32","","4.0","25.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","15","48","","1.0","4.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","14","15","48","","2.0","10.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","14","15","48","","4.0","21.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","16","0","","1.0","3.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","14","16","0","","2.0","8.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","14","16","0","","5.0","16.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","16","17","","1.0","2.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","14","16","17","","2.0","6.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","14","16","17","","4.0","12.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","17","0","1.0","","3.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","14","17","0","2.0","","8.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","14","17","0","5.0","","17.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","17","15","1.0","","4.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","14","17","15","3.0","","11.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","14","17","15","5.0","","22.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","17","24","1.0","","5.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","14","17","24","2.0","","13.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","14","17","24","5.0","","27.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","17","46","1.0","","6.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","14","17","46","3.0","","16.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","14","17","46","6.0","","33.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","17","58","1.0","","7.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","08","14","17","58","2.0","","18.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","14","17","58","5.0","","38.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","18","4","","","6.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","14","18","4","4.0","","23.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"18","conejo","2016","08","14","18","4","9.0","","47.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","14","18","10","","","6.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","14","18","10","","","23.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"18","conejo","2016","08","14","18","10","","","47.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","08","15","13","7","","11.0","9.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   287 MVA a 30 °C con Sol  flujo N>S. "
