"hour","day","month","dir"
9,3,6,133.408445101645
10,3,6,311.348569512367
11,3,6,457.649305025737
12,3,6,540.121025482813
13,3,6,579.575180411339
14,3,6,558.861425055398
15,3,6,479.864805062612
16,3,6,369.93990890185
17,3,6,204.462318208483
18,3,6,38.2745683987935
19,3,6,0
20,3,6,0
21,3,6,0
22,3,6,0
23,3,6,0
24,3,6,0
1,4,6,0
2,4,6,0
3,4,6,0
4,4,6,0
5,4,6,0
6,4,6,0
7,4,6,0
8,4,6,11.7207575914347
9,4,6,144.537258787288
10,4,6,330.928872214423
11,4,6,484.343133714464
12,4,6,587.418585035536
13,4,6,629.619383070204
14,4,6,607.00461324056
15,4,6,521.675212860107
16,4,6,381.991872575548
17,4,6,199.584312955538
18,4,6,38.4385840230518
19,4,6,0
20,4,6,0
21,4,6,0
22,4,6,0
23,4,6,0
24,4,6,0
1,5,6,0
2,5,6,0
3,5,6,0
4,5,6,0
5,5,6,0
6,5,6,0
7,5,6,0
8,5,6,12.1753790847724
9,5,6,146.903504265679
10,5,6,328.831101947361
11,5,6,482.011119842529
12,5,6,584.965090433756
13,5,6,627.145742628309
14,5,6,604.619575500488
15,5,6,519.471350775825
16,5,6,380.084435780843
17,5,6,203.465980741713
18,5,6,37.9195091360145
19,5,6,0
20,5,6,0
21,5,6,0
22,5,6,0
23,5,6,0
24,5,6,0
1,6,6,0
2,6,6,0
3,6,6,0
4,6,6,0
5,6,6,0
6,6,6,0
7,6,6,0
8,6,6,10.696170438288
9,6,6,132.637719442447
10,6,6,318.554064671199
11,6,6,478.362382676866
12,6,6,581.182761298286
13,6,6,623.426556905111
14,6,6,601.152452256944
15,6,6,516.426134321425
16,6,6,377.634308285183
17,6,6,201.808259328206
18,6,6,37.400306744708
19,6,6,0
20,6,6,0
21,6,6,0
22,6,6,0
23,6,6,0
24,6,6,0
1,7,6,0
2,7,6,0
3,7,6,0
4,7,6,0
5,7,6,0
6,7,6,0
7,7,6,0
8,7,6,10.1831057115148
9,7,6,137.740943743123
10,7,6,321.89119275411
11,7,6,474.215143839518
12,7,6,576.832089742025
13,7,6,619.104109870063
14,7,6,597.06957244873
15,7,6,512.775917477078
16,7,6,374.612147437202
17,7,6,199.669527265761
18,7,6,36.6992145776749
19,7,6,0
20,7,6,0
21,7,6,0
22,7,6,0
23,7,6,0
24,7,6,0
1,8,6,0
2,8,6,0
3,8,6,0
4,8,6,0
5,8,6,0
6,8,6,0
7,8,6,0
8,8,6,10.5644036266539
9,8,6,139.388093259599
10,8,6,318.845265494453
11,8,6,470.884234958225
12,8,6,573.468922932943
13,8,6,615.908971150716
14,8,6,594.21942392985
15,8,6,510.417488098145
16,8,6,372.866018507216
17,8,6,198.632062382168
18,8,6,36.4301377303071
19,8,6,0
20,8,6,0
21,8,6,0
22,8,6,0
23,8,6,0
24,8,6,0
1,9,6,0
2,9,6,0
3,9,6,0
4,9,6,0
5,9,6,0
6,9,6,0
7,9,6,0
8,9,6,9.38978847033448
9,9,6,133.843548872405
10,9,6,316.467230902778
11,9,6,468.31137254503
12,9,6,570.889115227593
13,9,6,613.46507941352
14,9,6,592.028433905708
15,9,6,508.568617926704
16,9,6,371.428611331516
17,9,6,197.68312380049
18,9,6,36.1423526770539
19,9,6,0
20,9,6,0
21,9,6,0
22,9,6,0
23,9,6,0
24,9,6,0
1,10,6,0
2,10,6,0
3,10,6,0
4,10,6,0
5,10,6,0
6,10,6,0
7,10,6,0
8,10,6,9.7023600935936
9,10,6,135.4489297337
10,10,6,313.791685952081
11,10,6,465.411891513401
12,10,6,567.953180101183
13,10,6,610.634586758084
14,10,6,589.421266343859
15,10,6,506.293609195285
16,10,6,369.590246836344
17,10,6,196.42915948232
18,10,6,35.7686722179254
19,10,6,0
20,10,6,0
21,10,6,0
22,10,6,0
23,10,6,0
24,10,6,0
1,11,6,0
2,11,6,0
3,11,6,0
4,11,6,0
5,11,6,0
6,11,6,0
7,11,6,0
8,11,6,7.08296577433228
9,11,6,111.347350769573
10,11,6,287.924809084998
11,11,6,416.479470835792
12,11,6,546.019829114278
13,11,6,607.966814676921
14,11,6,587.027014838325
15,11,6,498.498419284821
16,11,6,357.265396489037
17,11,6,195.414530012343
18,11,6,35.5021715958913
19,11,6,0
20,11,6,0
21,11,6,0
22,11,6,0
23,11,6,0
24,11,6,0
1,12,6,0
2,12,6,0
3,12,6,0
4,12,6,0
5,12,6,0
6,12,6,0
7,12,6,0
8,12,6,7.56030166811413
9,12,6,110.677322780093
10,12,6,249.349720756213
11,12,6,366.481279412905
12,12,6,443.065851423475
13,12,6,542.611850632562
14,12,6,544.262818548414
15,12,6,466.772338125441
16,12,6,344.320570521885
17,12,6,179.337825732099
18,12,6,32.480569001339
19,12,6,0
20,12,6,0
21,12,6,0
22,12,6,0
23,12,6,0
24,12,6,0
1,13,6,0
2,13,6,0
3,13,6,0
4,13,6,0
5,13,6,0
6,13,6,0
7,13,6,0
8,13,6,8.05093769956794
9,13,6,118.49672670828
10,13,6,302.120735817485
11,13,6,459.812619527181
12,13,6,535.131506813897
13,13,6,577.544782956441
14,13,6,544.382366074456
15,13,6,467.35062567393
16,13,6,341.232921944724
17,13,6,181.176423759924
18,13,6,34.8846843027406
19,13,6,0
20,13,6,0
21,13,6,0
22,13,6,0
23,13,6,0
24,13,6,0
1,14,6,0
2,14,6,0
3,14,6,0
4,14,6,0
5,14,6,0
6,14,6,0
7,14,6,0
8,14,6,7.32978169309596
